transaction_id,account_id,date,type,amount
2386,1187,2024-02-27,Deposit,19627.57
2387,1224,2022-11-25,Withdrawal,20612.99
2388,1229,2022-01-17,Deposit,8758.49
2389,1077,2022-10-10,Deposit,1642.73
2390,1188,2024-07-31,Deposit,7102.37
2391,1270,2022-09-15,Withdrawal,32903.76
2392,1095,2023-07-29,Withdrawal,40213.3
2393,1132,2023-07-28,Withdrawal,49416.07
2394,1039,2023-09-04,Deposit,17644.99
2395,1072,2022-01-19,Deposit,30169.27
2396,1281,2023-06-13,Deposit,46888.68
2397,1160,2024-04-16,Deposit,8768.57
2398,1187,2023-02-27,Withdrawal,36023.46
2399,1191,2023-04-11,Withdrawal,37871.45
2400,1120,2023-01-08,Deposit,4904.29
2401,1220,2024-01-28,Withdrawal,43131.84
2402,1053,2024-02-02,Deposit,40748.7
2403,1222,2024-08-24,Withdrawal,2153.45
2404,1131,2022-03-22,Deposit,5008.68
2405,1237,2023-07-05,Deposit,2931.78
2406,1246,2023-07-02,Deposit,17069.8
2407,1226,2023-02-28,Deposit,25709.81
2408,1208,2023-03-05,Withdrawal,26851.21
2409,1096,2023-01-23,Deposit,13749.5
2410,1200,2024-09-24,Deposit,45624.05
2411,1247,2024-07-09,Withdrawal,18729.01
2412,1072,2023-12-10,Withdrawal,2754.73
2413,1185,2023-11-01,Withdrawal,15361.24
2414,1006,2022-07-23,Deposit,26789.92
2415,1206,2022-07-15,Withdrawal,20706.98
2416,1032,2023-12-29,Withdrawal,14055.2
2417,1099,2022-10-12,Deposit,7000.5
2418,1256,2024-08-26,Deposit,41048.64
2419,1187,2022-07-15,Deposit,49809.19
2420,1076,2022-11-03,Deposit,16812.34
2421,1177,2023-10-26,Deposit,19390.24
2422,1287,2022-01-14,Deposit,31092.86
2423,1255,2024-04-16,Withdrawal,36062.85
2424,1190,2022-05-26,Withdrawal,19905.46
2425,1127,2024-07-26,Withdrawal,45294.01
2426,1287,2022-02-26,Withdrawal,28220.2
2427,1254,2023-12-24,Deposit,22794.31
2428,1213,2024-02-19,Withdrawal,32510.3
2429,1250,2022-07-29,Withdrawal,47663.79
2430,1084,2023-06-13,Deposit,39830.34
2431,1013,2024-03-08,Withdrawal,2480.65
2432,1045,2022-12-10,Withdrawal,16949.34
2433,1127,2023-12-16,Deposit,23791.96
2434,1114,2023-09-03,Withdrawal,16068.62
2435,1276,2022-10-06,Deposit,35159.28
2436,1205,2022-07-28,Deposit,41400.32
2437,1273,2023-10-03,Deposit,36701.58
2438,1058,2022-12-01,Withdrawal,49472.0
2439,1219,2022-10-15,Withdrawal,13991.11
2440,1109,2022-09-09,Withdrawal,43811.98
2441,1279,2022-09-22,Deposit,38447.82
2442,1174,2022-09-28,Deposit,18427.85
2443,1264,2024-07-12,Withdrawal,36839.16
2444,1111,2024-07-08,Withdrawal,5651.76
2445,1187,2023-12-01,Deposit,39572.01
2446,1269,2023-02-23,Deposit,26850.36
2447,1229,2023-12-27,Withdrawal,14968.36
2448,1156,2024-03-05,Withdrawal,32960.98
2449,1189,2022-07-30,Deposit,32260.19
2450,1272,2022-12-31,Deposit,10869.57
2451,1002,2022-03-17,Withdrawal,2004.67
2452,1246,2023-10-22,Withdrawal,21964.32
2453,1210,2022-11-17,Deposit,28690.84
2454,1286,2023-12-26,Deposit,43891.96
2455,1013,2023-03-09,Withdrawal,46446.73
2456,1096,2022-04-19,Deposit,26675.86
2457,1221,2023-10-03,Deposit,37813.27
2458,1238,2023-06-06,Deposit,22245.51
2459,1094,2022-02-16,Deposit,37431.07
2460,1269,2023-01-14,Withdrawal,10637.68
2461,1171,2024-04-06,Deposit,18867.7
2462,1094,2022-04-06,Withdrawal,31894.29
2463,1149,2024-08-15,Deposit,1398.82
2464,1112,2022-04-13,Deposit,36261.83
2465,1055,2024-06-10,Deposit,41859.01
2466,1116,2024-05-03,Withdrawal,20257.51
2467,1143,2022-05-26,Withdrawal,22673.15
2468,1201,2024-05-29,Deposit,42638.47
2469,1180,2024-07-30,Withdrawal,38894.9
2470,1202,2024-07-16,Withdrawal,14763.4
2471,1053,2022-01-27,Withdrawal,16536.82
2472,1180,2024-01-02,Deposit,34104.47
2473,1137,2023-06-14,Withdrawal,28378.31
2474,1182,2023-11-10,Deposit,8530.36
2475,1001,2024-08-02,Deposit,15841.53
2476,1044,2024-09-15,Withdrawal,45049.17
2477,1227,2022-03-23,Deposit,34564.63
2478,1098,2023-03-04,Deposit,49305.73
2479,1208,2023-08-07,Deposit,38467.12
2480,1265,2024-04-01,Withdrawal,47127.73
2481,1288,2023-04-24,Withdrawal,11201.33
2482,1271,2024-02-05,Deposit,38688.5
2483,1140,2022-06-11,Withdrawal,1500.77
2484,1237,2024-04-18,Deposit,33702.62
2485,1072,2024-07-20,Deposit,23729.47
2486,1155,2023-02-06,Withdrawal,17664.62
2487,1190,2023-05-23,Deposit,43189.02
2488,1268,2022-02-07,Deposit,42786.25
2489,1107,2024-08-12,Deposit,1603.93
2490,1232,2023-05-26,Withdrawal,30670.5
2491,1042,2023-01-28,Deposit,18707.7
2492,1190,2023-12-14,Withdrawal,21075.22
2493,1139,2023-05-09,Withdrawal,41686.02
2494,1103,2022-07-19,Deposit,15837.07
2495,1171,2022-09-12,Withdrawal,47180.92
2496,1273,2022-06-28,Deposit,9391.87
2497,1221,2023-07-01,Deposit,33304.76
2498,1213,2023-08-17,Withdrawal,33769.2
2499,1056,2023-01-24,Withdrawal,12983.66
2500,1102,2023-02-02,Deposit,16575.16
2501,1192,2024-01-02,Deposit,41822.53
2502,1200,2022-06-07,Deposit,38209.36
2503,1233,2022-01-04,Deposit,16790.25
2504,1227,2022-06-16,Deposit,26930.85
2505,1139,2023-04-13,Deposit,3553.17
2506,1149,2024-08-17,Withdrawal,10832.92
2507,1115,2023-02-13,Deposit,24548.12
2508,1063,2023-02-16,Deposit,4755.7
2509,1104,2022-07-23,Withdrawal,42244.95
2510,1156,2022-07-13,Withdrawal,36041.31
2511,1273,2022-08-23,Deposit,47209.87
2512,1006,2023-12-19,Deposit,34826.61
2513,1147,2022-05-30,Withdrawal,47049.87
2514,1184,2022-06-08,Deposit,27948.37
2515,1028,2022-10-06,Deposit,30210.82
2516,1038,2024-03-26,Withdrawal,48860.07
2517,1119,2023-02-08,Deposit,32285.39
2518,1293,2024-06-11,Deposit,2023.94
2519,1244,2023-11-09,Deposit,36328.24
2520,1068,2022-11-07,Deposit,45320.7
2521,1214,2022-03-09,Deposit,39881.22
2522,1218,2023-04-08,Withdrawal,29399.75
2523,1177,2022-03-29,Deposit,33729.52
2524,1299,2022-08-05,Deposit,49514.49
2525,1164,2022-01-01,Deposit,4987.77
2526,1058,2022-05-15,Withdrawal,33528.62
2527,1269,2023-11-28,Deposit,14528.19
2528,1058,2022-12-17,Deposit,32184.47
2529,1288,2022-05-20,Withdrawal,30577.37
2530,1105,2023-09-10,Deposit,8096.11
2531,1228,2022-05-13,Deposit,10733.96
2532,1247,2023-09-12,Deposit,31270.66
2533,1188,2022-06-27,Deposit,6847.38
2534,1083,2024-03-20,Deposit,13626.45
2535,1186,2022-12-24,Withdrawal,41844.65
2536,1252,2023-01-15,Deposit,16691.03
2537,1238,2024-06-26,Withdrawal,24658.98
2538,1184,2024-05-20,Deposit,47086.45
2539,1284,2023-10-20,Deposit,11743.88
2540,1210,2023-03-26,Deposit,19786.49
2541,1296,2023-08-09,Withdrawal,30519.66
2542,1097,2023-04-08,Deposit,37889.28
2543,1208,2024-09-16,Withdrawal,45131.84
2544,1137,2022-04-18,Deposit,45815.91
2545,1184,2022-05-02,Deposit,38943.68
2546,1076,2022-01-17,Deposit,11802.38
2547,1287,2022-07-15,Deposit,1728.06
2548,1142,2022-11-23,Deposit,19496.81
2549,1237,2022-11-14,Deposit,7506.67
2550,1025,2024-03-19,Withdrawal,35664.19
2551,1290,2023-04-24,Deposit,33225.96
2552,1067,2022-09-09,Withdrawal,2676.6
2553,1250,2023-05-18,Deposit,41911.39
2554,1118,2024-09-25,Deposit,12812.79
2555,1073,2022-04-29,Withdrawal,21895.24
2556,1282,2023-11-05,Deposit,33562.72
2557,1010,2023-12-11,Deposit,21756.23
2558,1211,2023-05-13,Withdrawal,22343.75
2559,1152,2023-05-01,Withdrawal,3748.59
2560,1005,2022-02-14,Deposit,20371.46
2561,1195,2022-11-10,Deposit,38359.97
2562,1283,2022-06-28,Withdrawal,45801.23
2563,1113,2024-06-12,Deposit,20968.11
2564,1271,2023-02-22,Withdrawal,21467.5
2565,1163,2023-07-10,Deposit,35280.04
2566,1105,2024-02-22,Deposit,47167.21
2567,1181,2022-03-19,Withdrawal,13719.52
2568,1044,2022-11-22,Deposit,22287.14
2569,1282,2023-11-21,Deposit,39900.68
2570,1175,2022-12-23,Deposit,30679.83
2571,1162,2023-02-20,Withdrawal,5974.02
2572,1140,2024-08-20,Withdrawal,31572.77
2573,1132,2023-05-30,Deposit,9743.94
2574,1087,2022-08-02,Deposit,25755.69
2575,1176,2024-05-03,Withdrawal,26690.61
2576,1183,2022-03-15,Withdrawal,43872.07
2577,1129,2023-07-17,Withdrawal,23393.47
2578,1246,2023-08-02,Deposit,14332.4
2579,1089,2023-05-24,Withdrawal,11932.83
2580,1066,2022-11-28,Withdrawal,43775.47
2581,1158,2022-04-03,Deposit,8965.04
2582,1149,2023-11-19,Deposit,21580.49
2583,1116,2023-10-19,Deposit,9765.07
2584,1214,2023-06-03,Withdrawal,38778.55
2585,1294,2022-09-26,Deposit,23981.45
2586,1253,2023-01-11,Withdrawal,17881.61
2587,1143,2024-04-13,Withdrawal,18374.43
2588,1250,2022-01-04,Withdrawal,42684.6
2589,1025,2022-05-18,Withdrawal,27911.81
2590,1277,2022-08-19,Withdrawal,36034.46
2591,1070,2023-08-23,Deposit,44903.41
2592,1113,2023-06-13,Withdrawal,45136.21
2593,1112,2022-02-21,Deposit,16761.2
2594,1091,2023-10-08,Withdrawal,47646.34
2595,1018,2023-12-24,Deposit,1731.36
2596,1149,2022-11-21,Withdrawal,19153.36
2597,1227,2024-09-18,Withdrawal,44842.04
2598,1214,2024-08-27,Withdrawal,14094.53
2599,1151,2024-06-23,Deposit,14017.53
2600,1192,2024-01-01,Deposit,15479.8
2601,1040,2023-12-18,Withdrawal,30809.51
2602,1242,2023-12-24,Deposit,22197.47
2603,1138,2022-10-04,Withdrawal,36473.37
2604,1180,2023-06-20,Deposit,44798.08
2605,1200,2023-05-01,Withdrawal,33872.87
2606,1203,2023-05-31,Deposit,10621.1
2607,1061,2022-06-01,Withdrawal,46667.75
2608,1192,2024-08-12,Withdrawal,13592.4
2609,1005,2023-04-28,Deposit,7919.77
2610,1237,2022-09-16,Deposit,4953.38
2611,1181,2022-11-20,Deposit,28387.5
2612,1037,2024-05-18,Withdrawal,6131.24
2613,1056,2022-06-17,Deposit,7369.41
2614,1237,2023-11-19,Withdrawal,15351.51
2615,1197,2022-11-06,Deposit,14441.82
2616,1073,2024-03-13,Deposit,30409.86
2617,1059,2023-04-24,Deposit,40928.89
2618,1240,2022-02-25,Deposit,38186.81
2619,1002,2023-09-12,Deposit,13492.98
2620,1188,2023-04-18,Withdrawal,12642.87
2621,1030,2022-10-23,Withdrawal,48306.68
2622,1267,2023-04-06,Deposit,907.69
2623,1108,2022-11-20,Withdrawal,44046.17
2624,1090,2024-03-24,Withdrawal,10386.56
2625,1205,2024-04-25,Deposit,47390.57
2626,1220,2022-05-21,Deposit,17444.21
2627,1094,2023-10-29,Deposit,22297.41
2628,1103,2022-09-19,Deposit,35502.47
2629,1223,2024-02-24,Withdrawal,29589.62
2630,1186,2023-02-24,Withdrawal,16238.0
2631,1184,2024-01-14,Deposit,27914.63
2632,1162,2022-08-29,Deposit,36669.99
2633,1247,2022-12-21,Withdrawal,2595.58
2634,1031,2024-04-28,Withdrawal,1054.37
2635,1052,2024-02-09,Withdrawal,23174.31
2636,1076,2024-01-31,Withdrawal,7025.91
2637,1278,2023-08-12,Deposit,33385.04
2638,1040,2022-06-29,Withdrawal,11095.6
2639,1101,2022-03-07,Withdrawal,21926.13
2640,1111,2024-03-30,Deposit,10284.71
2641,1249,2022-12-14,Withdrawal,27649.94
2642,1191,2022-06-20,Deposit,6244.65
2643,1182,2023-04-19,Deposit,1643.79
2644,1209,2023-06-18,Deposit,3031.02
2645,1022,2023-01-02,Deposit,47735.79
2646,1166,2022-04-17,Deposit,7543.17
2647,1099,2023-03-15,Deposit,35569.67
2648,1208,2024-04-14,Deposit,3862.35
2649,1008,2022-08-15,Deposit,5853.94
2650,1190,2023-03-20,Deposit,25689.37
2651,1175,2023-03-18,Deposit,23511.11
2652,1273,2023-01-31,Withdrawal,47603.23
2653,1017,2023-12-29,Deposit,47269.35
2654,1090,2023-08-04,Deposit,39090.63
2655,1141,2022-03-25,Withdrawal,30304.04
2656,1145,2023-09-07,Withdrawal,23020.54
2657,1166,2023-07-05,Withdrawal,18130.84
2658,1078,2022-01-13,Deposit,47380.83
2659,1262,2024-03-19,Deposit,30343.99
2660,1163,2024-04-04,Withdrawal,29164.09
2661,1014,2023-11-24,Deposit,11979.11
2662,1239,2023-05-08,Deposit,2811.54
2663,1072,2022-09-25,Deposit,47286.83
2664,1143,2023-06-09,Withdrawal,16029.9
2665,1283,2022-04-30,Deposit,22408.16
2666,1269,2024-08-27,Withdrawal,6174.68
2667,1241,2022-12-19,Withdrawal,41927.75
2668,1245,2022-02-26,Deposit,1867.78
2669,1163,2022-02-09,Withdrawal,41782.54
2670,1060,2024-06-04,Withdrawal,7444.11
2671,1006,2022-12-02,Withdrawal,44384.92
2672,1197,2023-10-02,Deposit,36623.75
2673,1058,2022-06-22,Withdrawal,8651.18
2674,1217,2023-07-01,Deposit,28507.99
2675,1026,2022-09-16,Withdrawal,15976.49
2676,1005,2024-06-06,Deposit,9322.54
2677,1020,2023-06-01,Deposit,43029.52
2678,1198,2023-12-31,Withdrawal,20474.38
2679,1059,2023-06-07,Withdrawal,20227.91
2680,1242,2024-06-12,Withdrawal,8909.39
2681,1146,2024-04-18,Deposit,19461.75
2682,1273,2022-04-27,Deposit,43645.03
2683,1249,2022-07-03,Withdrawal,18474.87
2684,1014,2024-06-24,Withdrawal,47604.38
2685,1013,2024-05-23,Withdrawal,47342.29
2686,1044,2022-04-26,Deposit,7672.48
2687,1019,2022-06-11,Deposit,9276.91
2688,1063,2023-08-02,Withdrawal,43202.37
2689,1239,2023-12-13,Withdrawal,19941.67
2690,1100,2023-06-27,Deposit,716.51
2691,1163,2023-08-10,Withdrawal,14056.66
2692,1122,2022-08-25,Deposit,30082.64
2693,1044,2024-04-18,Deposit,40063.67
2694,1145,2022-03-07,Deposit,7102.74
2695,1050,2022-03-11,Deposit,5971.8
2696,1065,2024-03-19,Deposit,46143.59
2697,1288,2023-03-23,Deposit,37681.84
2698,1164,2023-02-20,Deposit,29694.09
2699,1141,2023-06-16,Withdrawal,38574.75
2700,1128,2023-03-17,Deposit,21728.29
2701,1239,2024-01-08,Deposit,38043.56
2702,1296,2024-08-03,Deposit,18904.25
2703,1187,2023-04-09,Deposit,12582.68
2704,1208,2024-07-09,Withdrawal,36586.16
2705,1220,2023-01-31,Deposit,21273.78
2706,1190,2023-12-12,Withdrawal,49078.17
2707,1284,2023-07-05,Withdrawal,17799.52
2708,1237,2023-10-19,Deposit,46125.51
2709,1194,2023-07-11,Deposit,46681.65
2710,1287,2023-01-30,Deposit,12471.72
2711,1259,2022-11-22,Deposit,40011.95
2712,1246,2024-06-11,Withdrawal,21937.19
2713,1136,2024-07-07,Withdrawal,45917.47
2714,1280,2022-04-01,Deposit,22781.15
2715,1271,2024-01-20,Deposit,37343.03
2716,1171,2022-03-11,Deposit,23614.89
2717,1159,2022-06-15,Withdrawal,11776.14
2718,1201,2023-10-04,Deposit,10367.83
2719,1045,2022-08-02,Deposit,21558.84
2720,1264,2024-05-01,Deposit,37896.99
2721,1071,2023-08-24,Withdrawal,30451.04
2722,1103,2022-12-01,Withdrawal,34587.15
2723,1125,2024-02-03,Deposit,14475.15
2724,1286,2023-01-04,Deposit,24331.05
2725,1230,2024-05-10,Withdrawal,2697.57
2726,1146,2023-08-07,Deposit,40967.85
2727,1197,2023-11-08,Withdrawal,49499.66
2728,1221,2022-02-18,Deposit,20640.51
2729,1060,2022-02-21,Withdrawal,1042.7
2730,1098,2022-10-16,Deposit,8904.74
2731,1171,2024-02-29,Withdrawal,32800.08
2732,1173,2023-09-18,Withdrawal,30797.93
2733,1151,2022-08-27,Withdrawal,39499.3
2734,1122,2022-05-13,Withdrawal,13067.26
2735,1108,2024-09-25,Withdrawal,38299.78
2736,1004,2024-02-25,Deposit,34555.21
2737,1093,2022-06-15,Withdrawal,16479.32
2738,1006,2023-01-09,Withdrawal,27501.66
2739,1288,2023-01-08,Deposit,7790.05
2740,1106,2024-03-15,Withdrawal,22901.94
2741,1146,2023-04-23,Withdrawal,44119.27
2742,1271,2024-01-25,Deposit,21348.97
2743,1096,2023-04-24,Deposit,42058.55
2744,1229,2024-04-11,Deposit,29717.54
2745,1202,2023-10-12,Deposit,9997.9
2746,1212,2023-08-14,Deposit,29264.76
2747,1006,2023-11-13,Deposit,25546.17
2748,1112,2023-09-27,Deposit,20232.75
2749,1106,2023-11-19,Deposit,6421.71
2750,1139,2022-10-27,Withdrawal,21127.08
2751,1299,2022-03-23,Deposit,4101.74
2752,1096,2022-03-28,Deposit,5389.07
2753,1297,2022-08-13,Deposit,21087.87
2754,1214,2022-01-16,Deposit,15616.38
2755,1291,2024-04-01,Withdrawal,46314.44
2756,1022,2022-12-24,Withdrawal,19097.44
2757,1193,2022-06-12,Withdrawal,38013.98
2758,1150,2023-09-02,Deposit,26747.25
2759,1247,2023-10-30,Withdrawal,35352.24
2760,1267,2023-05-29,Deposit,13375.74
2761,1251,2022-12-16,Deposit,47124.3
2762,1003,2024-06-27,Deposit,26739.38
2763,1076,2023-11-12,Deposit,41650.54
2764,1087,2023-04-09,Deposit,18569.76
2765,1270,2024-04-06,Deposit,5460.46
2766,1225,2024-04-16,Withdrawal,33848.73
2767,1018,2023-01-10,Deposit,884.1
2768,1113,2022-04-02,Deposit,24027.0
2769,1251,2022-06-30,Deposit,10043.69
2770,1233,2024-01-13,Withdrawal,31555.09
2771,1279,2022-10-28,Deposit,48981.28
2772,1202,2023-10-22,Withdrawal,23487.94
2773,1083,2024-03-02,Withdrawal,40966.16
2774,1125,2022-07-08,Deposit,25635.32
2775,1175,2024-05-08,Deposit,25044.08
2776,1069,2024-05-11,Deposit,46555.96
2777,1047,2022-11-10,Withdrawal,44553.31
2778,1256,2023-05-08,Deposit,39397.12
2779,1215,2024-07-11,Deposit,15164.66
2780,1030,2024-07-10,Deposit,27477.92
2781,1281,2022-05-08,Withdrawal,11582.91
2782,1237,2023-06-03,Deposit,22473.88
2783,1248,2023-03-02,Deposit,24468.55
2784,1025,2023-07-13,Withdrawal,41666.18
2785,1074,2023-07-19,Withdrawal,44853.4
2786,1206,2022-07-06,Withdrawal,21023.69
2787,1094,2023-07-04,Deposit,1376.37
2788,1127,2023-03-29,Withdrawal,43157.81
2789,1025,2023-04-16,Withdrawal,9126.79
2790,1116,2024-09-14,Deposit,31283.16
2791,1048,2024-01-08,Withdrawal,1736.06
2792,1226,2023-07-19,Deposit,20275.57
2793,1266,2024-06-29,Withdrawal,49305.03
2794,1099,2022-08-12,Deposit,5484.33
2795,1011,2022-06-03,Withdrawal,21472.81
2796,1085,2023-07-14,Deposit,15703.92
2797,1214,2022-12-17,Withdrawal,45301.86
2798,1173,2022-05-27,Deposit,43532.34
2799,1209,2024-06-23,Withdrawal,12266.09
2800,1064,2023-07-30,Withdrawal,4518.8
2801,1258,2022-12-15,Deposit,31543.35
2802,1121,2022-07-01,Withdrawal,17150.25
2803,1298,2023-09-29,Withdrawal,33768.18
2804,1054,2022-06-28,Deposit,2089.93
2805,1272,2022-02-08,Deposit,7103.26
2806,1241,2024-02-11,Deposit,34475.43
2807,1243,2024-06-12,Deposit,11012.35
2808,1018,2022-01-03,Deposit,42950.59
2809,1187,2022-03-05,Deposit,3400.25
2810,1144,2022-01-29,Deposit,11166.36
2811,1262,2023-01-07,Deposit,49928.73
2812,1239,2023-06-07,Deposit,21937.27
2813,1298,2022-04-07,Withdrawal,35296.8
2814,1076,2024-05-19,Withdrawal,9541.82
2815,1188,2023-03-18,Deposit,30688.5
2816,1246,2022-07-22,Withdrawal,36442.25
2817,1130,2023-02-15,Withdrawal,16066.59
2818,1283,2024-09-19,Withdrawal,41530.41
2819,1079,2022-01-21,Deposit,30369.17
2820,1072,2023-07-05,Deposit,19761.59
2821,1263,2024-01-05,Withdrawal,28103.3
2822,1191,2022-04-12,Withdrawal,29049.66
2823,1063,2022-02-15,Withdrawal,8694.0
2824,1012,2022-03-07,Withdrawal,20435.25
2825,1141,2023-08-26,Deposit,17499.81
2826,1254,2022-06-13,Deposit,20344.68
2827,1043,2024-08-28,Deposit,38174.97
2828,1017,2022-04-21,Deposit,24385.65
2829,1063,2022-12-04,Withdrawal,47045.65
2830,1253,2022-05-03,Deposit,15036.98
2831,1292,2023-12-06,Deposit,21077.33
2832,1008,2023-03-23,Withdrawal,39454.36
2833,1090,2023-09-03,Deposit,27528.22
2834,1208,2022-10-18,Withdrawal,27577.89
2835,1292,2023-11-02,Withdrawal,3140.34
2836,1284,2023-02-16,Withdrawal,20230.68
2837,1118,2023-09-07,Deposit,13901.32
2838,1175,2024-06-15,Deposit,49967.09
2839,1076,2022-10-08,Deposit,15763.58
2840,1101,2022-02-12,Deposit,44282.58
2841,1151,2023-05-01,Deposit,33973.57
2842,1270,2023-08-19,Withdrawal,17375.36
2843,1071,2024-08-20,Deposit,27404.95
2844,1180,2023-12-04,Withdrawal,42106.53
2845,1124,2022-02-20,Deposit,44226.73
2846,1293,2024-06-16,Withdrawal,8439.5
2847,1285,2022-07-29,Withdrawal,17308.87
2848,1195,2022-05-06,Deposit,17093.55
2849,1228,2023-05-07,Deposit,2581.22
2850,1275,2023-05-24,Withdrawal,30112.77
2851,1106,2024-08-17,Withdrawal,42813.59
2852,1021,2024-08-27,Withdrawal,19387.93
2853,1064,2023-08-04,Deposit,37131.78
2854,1165,2024-02-16,Deposit,31571.17
2855,1027,2022-09-15,Withdrawal,19094.61
2856,1285,2024-07-18,Withdrawal,7482.46
2857,1148,2022-07-07,Deposit,35611.53
2858,1281,2022-08-18,Withdrawal,42800.98
2859,1164,2022-07-08,Deposit,34449.8
2860,1224,2023-02-19,Deposit,1384.98
2861,1272,2022-01-10,Deposit,11203.53
2862,1146,2022-04-24,Deposit,3939.26
2863,1030,2022-03-17,Deposit,28734.11
2864,1045,2023-11-07,Deposit,37945.65
2865,1275,2023-05-17,Deposit,5973.67
2866,1034,2022-03-26,Withdrawal,41997.72
2867,1141,2022-02-18,Withdrawal,27997.69
2868,1221,2023-05-10,Withdrawal,34653.47
2869,1022,2024-04-17,Withdrawal,48584.39
2870,1180,2023-11-20,Deposit,4642.21
2871,1231,2023-01-22,Withdrawal,45110.59
2872,1038,2024-08-27,Withdrawal,6742.08
2873,1070,2023-01-24,Deposit,19951.46
2874,1116,2022-08-06,Deposit,42646.22
2875,1239,2023-12-02,Deposit,45359.58
2876,1148,2024-09-07,Withdrawal,25565.4
2877,1009,2022-12-12,Deposit,29908.18
2878,1288,2022-08-18,Withdrawal,35553.29
2879,1050,2022-09-12,Withdrawal,41721.55
2880,1005,2022-08-24,Withdrawal,6514.8
2881,1126,2022-01-26,Withdrawal,40598.43
2882,1075,2023-08-07,Withdrawal,24323.17
2883,1165,2022-09-18,Deposit,22805.86
2884,1278,2024-02-05,Deposit,21483.04
2885,1300,2022-09-28,Withdrawal,25705.97
2886,1290,2022-05-03,Deposit,47280.0
2887,1077,2023-10-18,Deposit,27636.09
2888,1298,2022-09-14,Deposit,47682.29
2889,1137,2023-10-18,Withdrawal,9424.36
2890,1106,2023-02-25,Deposit,36344.73
2891,1095,2022-09-16,Withdrawal,40705.86
2892,1135,2024-08-05,Deposit,34116.88
2893,1068,2022-02-16,Deposit,30542.65
2894,1147,2024-05-12,Withdrawal,28458.23
2895,1159,2023-06-09,Deposit,43116.06
2896,1163,2024-06-06,Withdrawal,41171.51
2897,1189,2022-07-27,Withdrawal,6553.29
2898,1095,2022-11-07,Withdrawal,42505.09
2899,1181,2024-01-17,Deposit,20996.4
2900,1288,2022-05-29,Withdrawal,13057.99
2901,1187,2024-04-13,Withdrawal,43553.54
2902,1138,2023-03-14,Withdrawal,21885.23
2903,1130,2022-06-04,Deposit,40514.05
2904,1194,2023-11-09,Deposit,13538.48
2905,1273,2022-03-31,Withdrawal,694.5
2906,1144,2023-11-29,Withdrawal,25025.23
2907,1016,2024-04-09,Deposit,5461.3
2908,1245,2022-12-24,Deposit,37841.61
2909,1107,2022-06-23,Deposit,14165.72
2910,1088,2022-08-05,Deposit,22460.46
2911,1129,2024-06-25,Deposit,4808.16
2912,1004,2023-04-01,Deposit,14689.63
2913,1095,2024-02-15,Withdrawal,39183.77
2914,1209,2023-09-01,Deposit,8003.6
2915,1225,2023-09-21,Withdrawal,32534.4
2916,1047,2022-07-18,Deposit,45912.58
2917,1181,2024-04-11,Deposit,34151.92
2918,1106,2023-05-01,Deposit,40645.57
2919,1199,2023-06-17,Deposit,5894.1
2920,1106,2022-07-19,Withdrawal,12911.23
2921,1280,2023-01-06,Withdrawal,44779.67
2922,1260,2024-08-16,Deposit,35897.73
2923,1108,2024-05-02,Deposit,32157.91
2924,1019,2023-03-24,Deposit,33356.45
2925,1296,2022-09-05,Withdrawal,21002.93
2926,1171,2024-02-27,Withdrawal,2705.55
2927,1195,2022-09-21,Deposit,39329.86
2928,1012,2022-02-27,Withdrawal,34096.31
2929,1195,2022-10-29,Withdrawal,23903.82
2930,1283,2022-01-31,Deposit,45038.1
2931,1182,2023-05-13,Deposit,17139.9
2932,1144,2022-09-06,Withdrawal,15068.93
2933,1182,2023-08-28,Withdrawal,43703.42
2934,1030,2024-02-16,Deposit,39950.89
2935,1084,2022-09-28,Deposit,25991.5
2936,1166,2023-08-29,Deposit,6971.37
2937,1284,2023-10-28,Deposit,11146.04
2938,1281,2023-01-29,Withdrawal,32983.29
2939,1096,2024-03-07,Deposit,19559.54
2940,1266,2023-05-17,Withdrawal,41905.42
2941,1298,2023-08-15,Withdrawal,47522.77
2942,1296,2024-03-14,Deposit,40379.03
2943,1225,2022-03-25,Deposit,19188.5
2944,1042,2022-12-31,Deposit,39539.98
2945,1246,2024-06-04,Withdrawal,17896.36
2946,1208,2023-07-03,Deposit,8771.45
2947,1237,2022-12-08,Withdrawal,2152.96
2948,1022,2024-04-18,Withdrawal,19592.98
2949,1185,2023-02-11,Deposit,45226.19
2950,1242,2023-03-01,Withdrawal,12329.84
2951,1283,2024-01-14,Withdrawal,10722.4
2952,1041,2022-04-03,Deposit,48506.13
2953,1162,2024-04-27,Deposit,1737.7
2954,1160,2023-09-06,Withdrawal,39396.22
2955,1089,2023-02-16,Withdrawal,16407.81
2956,1012,2023-03-08,Deposit,2355.65
2957,1073,2023-11-09,Deposit,45931.23
2958,1076,2022-06-08,Deposit,7412.3
2959,1201,2022-01-14,Withdrawal,27813.07
2960,1010,2023-01-08,Deposit,14065.68
2961,1226,2022-08-13,Deposit,3727.04
2962,1176,2023-05-20,Withdrawal,2971.16
2963,1276,2022-03-14,Deposit,6220.06
2964,1039,2022-09-06,Withdrawal,4032.67
2965,1060,2023-05-26,Deposit,38147.63
2966,1066,2023-08-26,Withdrawal,24535.53
2967,1124,2022-08-04,Deposit,17473.16
2968,1164,2024-08-30,Withdrawal,21209.26
2969,1159,2023-08-25,Withdrawal,46482.86
2970,1057,2023-06-25,Deposit,45582.21
2971,1078,2024-08-04,Deposit,35925.99
